year,month,day,hi,hs,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,S_1,S_2,S_3,S_4,S_5,S_6,S_7,S_8,S_9,S_10,S_11,S_12,S_13,S_14,S_15,S_16,S_17,S_18,S_19,S_20
2003,7,28,2.7105,0,-0.5695,-0.5228,-0.4638,-0.4305,-0.4154,-0.4125,-0.4179,-0.4292,-0.4461,-0.4682,-0.4956,-0.5291,-0.5698,-0.6196,-0.6809,-0.7573,-0.8533,-0.9745,-1.1273,-1.318,3.6045,4.2421,4.2574,4.2153,4.1725,4.135,4.1011,4.0689,4.0416,4.0182,3.9969,3.9762,3.9551,3.933,3.9095,3.8843,3.8573,3.8284,3.7974,3.7644
2003,7,29,1.9546,0,-0.4635,-0.4429,-0.4235,-0.4136,-0.4115,-0.4155,-0.4243,-0.4375,-0.4548,-0.4765,-0.5032,-0.5359,-0.5761,-0.626,-0.6872,-0.7634,-0.8577,-0.9733,-1.1168,-1.2938,4.0447,4.1953,4.1859,4.1563,4.1258,4.0976,4.0714,4.0469,4.0247,4.0043,3.9853,3.9667,3.9478,3.9281,3.9076,3.886,3.8633,3.8399,3.8155,3.7899
2003,7,30,1.2237,0,-0.426,-0.4221,-0.4095,-0.4036,-0.4036,-0.4083,-0.417,-0.4294,-0.4454,-0.4651,-0.4893,-0.5188,-0.555,-0.5992,-0.6527,-0.7178,-0.7973,-0.8946,-1.0142,-1.161,3.9708,4.1383,4.1231,4.0998,4.0776,4.0571,4.0382,4.0202,4.0022,3.9832,3.9656,3.9492,3.933,3.9166,3.8998,3.8826,3.865,3.8468,3.8282,3.8093
2003,7,31,0.861,0,-0.5217,-0.4867,-0.4524,-0.4289,-0.4145,-0.4074,-0.4062,-0.4097,-0.4174,-0.4288,-0.4442,-0.4638,-0.4885,-0.519,-0.5565,-0.6026,-0.6596,-0.7305,-0.8192,-0.9313,3.9387,4.1235,4.1325,4.1166,4.0973,4.0781,4.0602,4.0435,4.0274,4.0105,3.9925,3.9752,3.9589,3.9434,3.9284,3.9138,3.8993,3.8847,3.87,3.8551
2003,8,1,0.5279,0,-0.557,-0.5491,-0.5088,-0.4762,-0.4521,-0.4353,-0.4249,-0.4195,-0.4183,-0.4207,-0.4265,-0.4357,-0.4485,-0.4653,-0.4865,-0.5128,-0.5454,-0.5854,-0.635,-0.6967,3.7266,4.1082,4.1441,4.1387,4.1246,4.1082,4.0916,4.0756,4.0598,4.0437,4.0263,4.0088,3.9916,3.9747,3.9583,3.9422,3.9265,3.9111,3.896,3.8811
2003,8,2,0.2544,0,-0.6089,-0.6029,-0.5763,-0.5493,-0.5253,-0.5065,-0.492,-0.4811,-0.4734,-0.4684,-0.4659,-0.4658,-0.468,-0.4726,-0.4798,-0.4895,-0.5021,-0.5178,-0.5372,-0.5608,3.7381,4.0482,4.13,4.1523,4.1537,4.1476,4.1386,4.1283,4.1171,4.105,4.0922,4.079,4.0656,4.0521,4.0387,4.0253,4.012,3.9987,3.9854,3.9722
2003,8,3,0.1032,0,-0.6889,-0.6668,-0.6455,-0.6254,-0.6076,-0.593,-0.5813,-0.5722,-0.5653,-0.5605,-0.5578,-0.5569,-0.558,-0.5611,-0.5661,-0.5733,-0.5827,-0.5946,-0.6092,-0.627,3.9066,4.0088,4.0703,4.1075,4.1286,4.1402,4.1461,4.1486,4.1489,4.1478,4.1456,4.1428,4.1394,4.1356,4.1316,4.1273,4.1228,4.1182,4.1134,4.1085
2003,8,4,0.0475,0,-0.8894,-0.8463,-0.8119,-0.7839,-0.7609,-0.742,-0.7267,-0.7147,-0.7057,-0.6996,-0.6962,-0.6954,-0.6972,-0.7015,-0.7085,-0.7183,-0.7311,-0.7472,-0.7668,-0.7906,3.9096,3.9636,4.0024,4.032,4.0552,4.0739,4.0888,4.1007,4.1101,4.1175,4.1232,4.1276,4.1309,4.1333,4.1349,4.136,4.1365,4.1367,4.1365,4.1361
2003,8,5,0.0198,0,-0.86,-0.8406,-0.8251,-0.813,-0.8038,-0.7973,-0.7935,-0.7921,-0.7934,-0.7972,-0.8037,-0.8127,-0.8242,-0.8384,-0.8555,-0.8757,-0.8993,-0.9267,-0.9584,-0.9949,3.9949,4.0077,4.0193,4.0297,4.0394,4.0482,4.0563,4.0638,4.0708,4.0771,4.0826,4.0874,4.0917,4.0955,4.099,4.102,4.1048,4.1073,4.1096,4.1116
2003,8,6,0.0105,0,-0.9918,-0.962,-0.9394,-0.9217,-0.9085,-0.8992,-0.8935,-0.8913,-0.8923,-0.8966,-0.9041,-0.9149,-0.9291,-0.9468,-0.9684,-0.994,-1.0242,-1.0593,-1.1,-1.1469,3.9918,3.9991,4.0056,4.0116,4.0173,4.0228,4.028,4.033,4.0377,4.0423,4.0467,4.0509,4.0549,4.0588,4.0625,4.0659,4.0692,4.0723,4.0752,4.078
2003,8,7,0.0054,0,-0.9547,-0.9369,-0.9233,-0.9138,-0.9079,-0.9056,-0.9068,-0.9111,-0.9186,-0.929,-0.9425,-0.9592,-0.9793,-1.0028,-1.0302,-1.0618,-1.0979,-1.139,-1.1858,-1.2388,3.9961,3.9997,4.0032,4.0066,4.0099,4.0133,4.0164,4.0194,4.0222,4.025,4.0277,4.0303,4.0328,4.0353,4.0377,4.0401,4.0424,4.0447,4.047,4.0491
2003,8,8,0.0031,0,-1.237,-1.1904,-1.1532,-1.1235,-1.1004,-1.0831,-1.0712,-1.0642,-1.0618,-1.0638,-1.07,-1.0803,-1.0949,-1.1137,-1.1369,-1.1647,-1.1973,-1.2352,-1.2788,-1.3284,3.9785,3.9804,3.9822,3.984,3.9859,3.9877,3.9895,3.9914,3.9932,3.995,3.9968,3.9985,4.0003,4.002,4.0037,4.0053,4.007,4.0086,4.0103,4.0119
2003,8,9,0.0015,0,-0.8429,-0.8488,-0.8564,-0.8656,-0.8768,-0.8906,-0.9057,-0.9236,-0.9433,-0.9652,-0.9895,-1.0165,-1.0463,-1.0792,-1.1156,-1.1559,-1.2005,-1.2498,-1.3045,-1.365,3.9681,3.9689,3.9697,3.9705,3.9714,3.9723,3.9733,3.9743,3.9753,3.9761,3.977,3.9779,3.9788,3.9797,3.9805,3.9814,3.9823,3.9831,3.984,3.9849
2003,8,10,0.0007,0,-0.9168,-0.9006,-0.8896,-0.8836,-0.8825,-0.8862,-0.8931,-0.9029,-0.9158,-0.9317,-0.9508,-0.9733,-0.9992,-1.0289,-1.0626,-1.1005,-1.143,-1.1906,-1.2436,-1.3027,3.9503,3.9507,3.951,3.9514,3.9519,3.9524,3.953,3.9535,3.9541,3.9547,3.9552,3.9558,3.9564,3.957,3.9575,3.9581,3.9587,3.9594,3.96,3.9607
2003,8,11,0.0004,0,-1.4389,-1.3652,-1.3061,-1.2585,-1.221,-1.1921,-1.1707,-1.1559,-1.147,-1.1436,-1.1454,-1.152,-1.1633,-1.1792,-1.1999,-1.2254,-1.2558,-1.2914,-1.3324,-1.3791,3.9065,3.906,3.9056,3.9054,3.9053,3.9052,3.9053,3.9054,3.9056,3.9059,3.9062,3.9066,3.907,3.9074,3.9079,3.9084,3.909,3.9096,3.9103,3.911
2003,8,12,0.0003,0,-2.0227,-1.9363,-1.8604,-1.7933,-1.7343,-1.6831,-1.6391,-1.602,-1.5714,-1.5469,-1.5282,-1.515,-1.5071,-1.5043,-1.5064,-1.5133,-1.525,-1.5413,-1.5624,-1.5882,3.8544,3.8521,3.8503,3.8487,3.8473,3.8462,3.8452,3.8444,3.8437,3.8432,3.8428,3.8426,3.8424,3.8424,3.8425,3.8426,3.8429,3.8432,3.8436,3.8441
2003,8,13,0.0002,0,-1.9452,-1.8905,-1.8425,-1.8006,-1.7644,-1.7333,-1.707,-1.6853,-1.6678,-1.6543,-1.6446,-1.6387,-1.6363,-1.6373,-1.6417,-1.6495,-1.6606,-1.675,-1.6927,-1.7138,3.8086,3.8054,3.8025,3.8,3.7977,3.7956,3.7937,3.792,3.7905,3.7892,3.7881,3.7871,3.7862,3.7855,3.7849,3.7844,3.784,3.7838,3.7837,3.7836
2003,11,2,0.6176,0,-0.9081,-0.9025,-0.8977,-0.8936,-0.89,-0.887,-0.8843,-0.882,-0.8799,-0.8781,-0.8764,-0.8748,-0.8732,-0.8717,-0.8699,-0.8678,-0.8644,-0.857,-0.8404,-0.8202,11.5844,11.5847,11.5853,11.5858,11.5862,11.5865,11.5866,11.5867,11.5866,11.5865,11.5861,11.5855,11.5843,11.5823,11.5784,11.5708,11.559,11.5617,11.6681,11.8963
2003,11,3,5.3474,0,-2.903,-2.8031,-2.719,-2.6456,-2.5813,-2.5249,-2.475,-2.4306,-2.3907,-2.3541,-2.3198,-2.2865,-2.2526,-2.2159,-2.1747,-2.1283,-2.0785,-2.0295,-1.9841,-1.9487,29.376,29.387,29.4326,29.4686,29.4966,29.5169,29.5296,29.534,29.5289,29.5115,29.4773,29.4214,29.3438,29.2644,29.2438,29.3935,29.8532,30.7144,31.8835,32.8758
2003,11,4,8.0646,0,-3.0997,-2.9842,-2.8799,-2.7818,-2.6902,-2.605,-2.5259,-2.4524,-2.3837,-2.319,-2.257,-2.1965,-2.1371,-2.0799,-2.0278,-1.9842,-1.9499,-1.9197,-1.8977,-1.892,26.8421,26.8273,26.9202,26.994,27.0521,27.0933,27.1158,27.1162,27.0902,27.0355,26.9631,26.9162,26.988,27.309,27.9851,29.0115,30.2273,31.3416,32.2942,33.1094
2003,11,5,8.9598,0,-2.674,-2.632,-2.5854,-2.5361,-2.4854,-2.4336,-2.3814,-2.3293,-2.2776,-2.2263,-2.1756,-2.1255,-2.0769,-2.0316,-1.9917,-1.9586,-1.9308,-1.9041,-1.8886,-1.8871,25.9141,25.8599,25.9188,25.9645,25.9944,26.0071,25.9995,25.9676,25.9103,25.8413,25.8092,25.9118,26.2781,27.004,28.0762,29.3489,30.5857,31.5702,32.4581,33.2425
2003,11,6,9.7178,0,-2.9267,-2.8296,-2.7387,-2.6533,-2.5731,-2.4973,-2.4258,-2.3582,-2.2943,-2.2335,-2.1756,-2.1203,-2.0683,-2.0209,-1.9795,-1.9448,-1.9131,-1.8855,-1.8708,-1.8738,24.6388,24.5738,24.6332,24.6797,24.7079,24.7163,24.702,24.6646,24.6159,24.598,24.697,25.0309,25.697,26.7047,27.9485,29.2451,30.3713,31.2801,32.1451,32.9812
2003,11,7,11.3222,0,-4.3983,-4.0726,-3.7827,-3.5201,-3.2847,-3.0751,-2.8893,-2.7243,-2.5771,-2.4449,-2.3257,-2.2194,-2.1267,-2.0487,-1.9857,-1.9351,-1.8865,-1.8551,-1.8471,-1.8613,21.4372,21.3461,21.4855,21.6081,21.7104,21.7902,21.8509,21.9129,22.0278,22.2819,22.7739,23.5674,24.6485,25.9252,27.2688,28.5356,29.5291,30.5195,31.6232,32.6938
2003,11,8,14.1483,0,-8.1261,-7.5734,-7.0054,-6.4272,-5.8428,-5.2683,-4.6979,-4.1335,-3.6091,-3.1607,-2.7974,-2.5136,-2.2976,-2.1366,-2.0196,-1.9348,-1.8685,-1.8391,-1.8455,-1.8826,16.3304,15.9997,15.9425,15.9104,15.9119,15.9611,16.1053,16.4291,17.067,18.087,19.4351,21.0037,22.6812,24.3819,26.0435,27.5738,28.8141,30.0797,31.3604,32.3854
2003,11,9,17.7669,0,-10.851,-10.2899,-9.7288,-9.1678,-8.6019,-8.0046,-7.3658,-6.6758,-5.842,-4.8527,-3.8967,-3.1926,-2.7056,-2.3742,-2.152,-2.0069,-1.9153,-1.8612,-1.8542,-1.8878,14.1911,13.8409,13.6271,13.4285,13.2703,13.1919,13.2379,13.4335,13.7859,14.4365,15.7897,17.8936,20.1709,22.369,24.4081,26.2619,27.8944,29.2767,30.721,31.9819
2003,11,10,21.015,0,-11.1822,-10.6285,-10.0749,-9.5216,-8.9682,-8.4132,-7.8428,-7.2569,-6.6527,-5.9646,-5.0785,-4.0742,-3.2857,-2.7349,-2.3655,-2.125,-1.9745,-1.8838,-1.8457,-1.8645,12.8415,12.5073,12.2732,12.0812,11.9735,11.9898,12.1442,12.4217,12.8102,13.2814,13.8461,15.0603,17.2943,19.773,22.1681,24.4133,26.4927,28.3348,30.0643,31.7131
2003,11,11,23.8319,0,-13.1254,-12.41,-11.7029,-11.004,-10.3121,-9.6259,-8.9405,-8.2471,-7.5407,-6.8117,-6.0348,-5.092,-4.027,-3.1864,-2.6211,-2.2582,-2.0359,-1.9088,-1.8391,-1.8478,11.8946,11.5665,11.3273,11.1562,11.0957,11.168,11.3637,11.6551,12.0289,12.479,12.9919,13.5855,14.8794,17.2004,19.862,22.5131,25.0772,27.4759,29.4691,31.4262
2003,11,12,26.8857,0,-12.7502,-12.1732,-11.5902,-11.0012,-10.4058,-9.8038,-9.195,-8.5786,-7.9562,-7.3242,-6.6579,-5.9007,-4.9316,-3.7975,-2.963,-2.4335,-2.1185,-1.9448,-1.8518,-1.8504,11.2117,10.8832,10.6421,10.4904,10.4603,10.5547,10.7533,11.0342,11.3843,11.7987,12.2918,12.8926,13.617,14.904,17.6705,20.8025,23.8754,26.7233,29.0153,31.2053
2003,11,13,29.4346,0,-15.8403,-14.9156,-14.0108,-13.1242,-12.2542,-11.3996,-10.5594,-9.7321,-8.9073,-8.0775,-7.2414,-6.3891,-5.4793,-4.363,-3.3116,-2.6203,-2.205,-1.9724,-1.8532,-1.8301,10.715,10.3882,10.1506,10.0123,9.9941,10.0881,10.2729,10.5304,10.8504,11.2336,11.6969,12.245,12.8793,13.7416,16.0002,19.2217,22.5227,25.6626,28.4407,30.8859
2003,11,14,32.5906,0,-18.7425,-17.7743,-16.8048,-15.8341,-14.8625,-13.8903,-12.9179,-11.9456,-10.9736,-10.002,-9.0282,-8.0133,-6.9194,-5.6407,-4.0622,-2.9189,-2.3101,-1.9985,-1.8565,-1.8366,10.5146,10.1746,9.9246,9.7767,9.7389,9.7969,9.9316,10.1314,10.394,10.7257,11.1379,11.653,12.3161,13.1721,14.2393,17.2487,20.9958,24.6222,27.8333,30.5189
2003,11,15,35.764,0,-18.1742,-17.2558,-16.339,-15.4229,-14.507,-13.5908,-12.6741,-11.7568,-10.8385,-9.9188,-8.9968,-8.0542,-7.0807,-6.0057,-4.6349,-3.2494,-2.4633,-2.0646,-1.8869,-1.8379,10.3993,10.0526,9.7953,9.6371,9.5771,9.5992,9.6888,9.841,10.0605,10.3606,10.7598,11.269,11.8744,12.5882,13.5524,15.8128,19.8429,23.8563,27.5056,30.3691
2003,11,16,38.5814,0,-18.9344,-17.9548,-16.9778,-16.0034,-15.0314,-14.0622,-13.0957,-12.132,-11.1711,-10.2126,-9.2562,-8.2914,-7.2933,-6.2616,-5.0478,-3.5878,-2.6217,-2.1268,-1.9049,-1.8279,10.3185,9.9662,9.7007,9.5275,9.4411,9.4264,9.4741,9.5848,9.7683,10.0382,10.4036,10.8642,11.4294,12.1758,13.2137,14.7067,18.6078,22.9255,26.9942,30.0864
2003,11,17,41.2681,0,-19.1111,-18.1865,-17.2531,-16.3118,-15.3632,-14.4085,-13.4488,-12.4851,-11.5181,-10.5485,-9.5765,-8.6004,-7.592,-6.5612,-5.4032,-3.9507,-2.7916,-2.1913,-1.9246,-1.8242,10.2803,9.92,9.6523,9.4716,9.358,9.3058,9.3126,9.3835,9.529,9.7599,10.0835,10.5131,11.0792,11.815,12.7363,13.8947,17.424,22.029,26.5114,29.8392
2003,11,18,43.7378,0,-16.6716,-15.961,-15.232,-14.4859,-13.724,-12.9478,-12.1584,-11.357,-10.5447,-9.7225,-8.891,-8.0457,-7.196,-6.3099,-5.339,-4.1162,-2.9439,-2.2678,-1.9533,-1.8302,10.2036,9.8458,9.5771,9.3873,9.255,9.1782,9.1585,9.2032,9.3227,9.5274,9.8294,10.2465,10.7909,11.4707,12.3275,13.4849,16.6327,21.4159,26.1831,29.8266
2003,11,19,45.7755,0,-15.0088,-14.2487,-13.5044,-12.7731,-12.0522,-11.3396,-10.6332,-9.9312,-9.232,-8.5341,-7.8309,-7.1344,-6.4279,-5.7058,-4.9355,-3.9922,-3.0012,-2.3219,-1.9726,-1.8364,10.0424,9.6936,9.428,9.2336,9.0932,9.0057,8.9746,9.0081,9.1168,9.3121,9.6064,10.006,10.5217,11.1875,12.0611,13.2467,16.2155,20.9391,25.8162,29.8786
2003,11,20,47.5368,0,-15.4153,-14.7044,-13.9857,-13.26,-12.5281,-11.7908,-11.049,-10.3034,-9.5548,-8.804,-8.048,-7.2863,-6.5207,-5.7461,-4.9411,-4.0118,-3.0423,-2.3433,-1.9714,-1.8256,9.9184,9.5725,9.3037,9.0996,8.9462,8.8435,8.7962,8.813,8.9044,9.0813,9.3511,9.711,10.1878,10.8334,11.7018,12.8791,15.6787,20.2218,25.1833,29.5084
2003,11,21,49.2285,0,-12.6191,-12.2401,-11.8213,-11.3669,-10.881,-10.367,-9.8282,-9.2675,-8.6874,-8.0974,-7.4936,-6.8659,-6.2153,-5.5431,-4.833,-4.006,-3.0936,-2.3859,-1.992,-1.8374,9.7831,9.4448,9.1779,8.9703,8.8104,8.6993,8.6425,8.6492,8.7296,8.8929,9.1422,9.4757,9.9341,10.5773,11.4611,12.6751,15.3088,19.7891,24.8925,29.5053
2003,11,22,50.7497,0,-12.7739,-11.9672,-11.2218,-10.5279,-9.8766,-9.2604,-8.6723,-8.1054,-7.5547,-7.0097,-6.4841,-5.9643,-5.4441,-4.9169,-4.3668,-3.7292,-3.0187,-2.3995,-2.0148,-1.8565,9.6083,9.2781,9.0165,8.8111,8.6521,8.5414,8.4852,8.4926,8.5706,8.7261,8.9633,9.294,9.7671,10.4425,11.3788,12.657,15.3686,19.8357,24.9758,29.7534
2003,11,23,52.0639,0,-21.5182,-20.0833,-18.6886,-17.3349,-16.0227,-14.7521,-13.5228,-12.3336,-11.1834,-10.0701,-8.9782,-7.9164,-6.8827,-5.9013,-4.9583,-4.0077,-3.0731,-2.3704,-1.9648,-1.7967,9.5469,9.2113,8.9437,8.7307,8.5625,8.4402,8.367,8.3455,8.3827,8.4893,8.6701,8.9453,9.3632,9.9827,10.8617,12.0749,14.5672,18.7456,23.7441,28.488
2003,11,24,53.7638,0,-21.5242,-20.4185,-19.3101,-18.2006,-17.0915,-15.9839,-14.8789,-13.7774,-12.6787,-11.5837,-10.4939,-9.4097,-8.3252,-7.2164,-6.1028,-4.9102,-3.5403,-2.4978,-1.9827,-1.7886,9.5333,9.1919,8.9215,8.708,8.5422,8.4251,8.3575,8.3323,8.3307,8.3817,8.5067,8.7307,9.0951,9.6428,10.4627,11.7026,13.4835,17.4616,22.8289,27.9586
2003,11,25,55.819,0,-23.6998,-22.3647,-21.0478,-19.7498,-18.4708,-17.2109,-15.9695,-14.746,-13.5396,-12.3478,-11.1703,-10.0066,-8.854,-7.6883,-6.5153,-5.29,-3.8595,-2.6132,-2.0101,-1.8024,9.5175,9.1693,8.8957,8.682,8.52,8.4103,8.3512,8.3292,8.3168,8.3283,8.4141,8.6072,8.9482,9.4845,10.2857,11.4408,12.9782,16.6938,22.4528,28.0866
2003,11,26,58.0201,0,-21.7995,-20.8813,-19.927,-18.9405,-17.9256,-16.8858,-15.8245,-14.7449,-13.6499,-12.5412,-11.4214,-10.2934,-9.1586,-8.0055,-6.8342,-5.5952,-4.1374,-2.7288,-2.0434,-1.8168,9.5018,9.1463,8.8696,8.6563,8.4989,8.3971,8.3454,8.3258,8.3166,8.3135,8.3656,8.5331,8.8574,9.3832,10.1491,11.2416,12.8063,16.1859,22.2595,28.2488
2003,11,27,60.161,0,-18.1515,-17.5099,-16.8269,-16.1054,-15.3486,-14.5593,-13.7401,-12.8935,-12.0218,-11.1282,-10.2154,-9.2855,-8.3378,-7.3798,-6.3916,-5.3389,-4.09,-2.7965,-2.0874,-1.8443,9.4875,9.1252,8.8457,8.6333,8.4807,8.3863,8.34,8.3171,8.2901,8.2659,8.3096,8.4775,8.8099,9.3442,10.1196,11.2508,12.8678,16.2197,22.4545,28.6602
2003,11,28,62.0322,0,-17.4447,-16.515,-15.6243,-14.7639,-13.9258,-13.1036,-12.2916,-11.4861,-10.6836,-9.8816,-9.0778,-8.2691,-7.4553,-6.6367,-5.7948,-4.9083,-3.8695,-2.7881,-2.1121,-1.8592,9.4698,9.1072,8.826,8.6145,8.4641,8.3672,8.3081,8.26,8.207,8.174,8.2222,8.4012,8.7462,9.2869,10.0929,11.269,12.9071,16.4715,22.6505,28.8711
2003,11,29,63.6152,0,-22.9432,-21.4701,-20.0405,-18.6555,-17.3148,-16.0179,-14.7637,-13.5504,-12.3759,-11.2375,-10.1324,-9.0572,-7.9979,-6.9456,-5.9307,-4.9181,-3.8248,-2.7593,-2.085,-1.8261,9.4571,9.0911,8.8087,8.5985,8.4499,8.3504,8.2777,8.2042,8.1243,8.0714,8.105,8.2683,8.5872,9.0882,9.863,10.998,12.5738,16.1079,21.9915,28.1338
2003,11,30,65.2255,0,-22.4576,-21.3899,-20.3011,-19.1945,-18.0733,-16.9408,-15.8,-14.6541,-13.5059,-12.3575,-11.2096,-10.065,-8.9248,-7.7756,-6.6208,-5.4486,-4.1733,-2.8663,-2.0902,-1.8108,9.4459,9.0754,8.7918,8.5829,8.437,8.3389,8.264,8.1861,8.1037,8.0427,8.0464,8.1746,8.4516,8.9077,9.6098,10.6651,12.2219,15.3434,21.1119,27.4882
2003,12,1,67.0099,0,-23.2864,-21.9623,-20.6701,-19.4079,-18.1733,-16.9634,-15.7753,-14.6063,-13.4538,-12.3149,-11.1864,-10.067,-8.955,-7.8393,-6.7199,-5.5807,-4.3379,-2.9691,-2.1232,-1.8242,9.4341,9.0587,8.774,8.5666,8.4234,8.3262,8.2487,8.1683,8.0887,8.0282,8.0131,8.1193,8.3727,8.8095,9.4816,10.5384,12.1788,14.9053,20.7674,27.4878
2003,12,2,68.8155,0,-27.2062,-25.4586,-23.7836,-22.1719,-20.6159,-19.1096,-17.6482,-16.2274,-14.8437,-13.4937,-12.1734,-10.878,-9.606,-8.349,-7.0822,-5.8258,-4.4983,-3.0422,-2.1314,-1.8144,9.4223,9.0422,8.7565,8.5509,8.41,8.3133,8.2332,8.1512,8.0742,8.0176,7.993,8.0678,8.2872,8.6896,9.3291,10.3702,11.9961,14.4136,20.2548,27.1637
2003,12,3,70.73,0,-27.1252,-25.9126,-24.6408,-23.3214,-21.9647,-20.58,-19.1752,-17.7577,-16.3335,-14.9081,-13.4858,-12.0685,-10.6568,-9.2539,-7.8386,-6.4046,-4.8915,-3.2085,-2.1523,-1.8078,9.4105,9.0255,8.739,8.5351,8.3964,8.2996,8.2171,8.1344,8.061,8.0128,8.006,8.0657,8.2365,8.5918,9.1998,10.1814,11.6931,13.8319,19.6337,26.8201
2003,12,4,72.8179,0,-23.5909,-22.604,-21.5905,-20.5507,-19.4854,-18.3952,-17.281,-16.1441,-14.986,-13.8084,-12.613,-11.3998,-10.1717,-8.9303,-7.6655,-6.3773,-4.9769,-3.3349,-2.213,-1.8423,9.3981,9.008,8.7207,8.5186,8.3821,8.2848,8.2,8.1177,8.0497,8.0135,8.0246,8.0808,8.2349,8.5853,9.2061,10.1811,11.653,13.8198,19.755,27.2897
2003,12,5,74.7908,0,-23.9154,-22.699,-21.4911,-20.2905,-19.096,-17.9068,-16.7218,-15.5405,-14.3619,-13.1855,-12.0096,-10.8333,-9.6572,-8.4775,-7.2893,-6.0829,-4.7995,-3.3127,-2.2382,-1.8536,9.3864,8.9917,8.7039,8.5037,8.3687,8.2708,8.1845,8.1036,8.0422,8.0164,8.0227,8.0544,8.2047,8.5604,9.1862,10.1604,11.6573,13.9315,19.9054,27.4728
2003,12,6,76.5951,0,-21.811,-20.9744,-20.086,-19.1514,-18.176,-17.1653,-16.1242,-15.0575,-13.9698,-12.8648,-11.7451,-10.614,-9.4747,-8.3256,-7.1669,-5.9869,-4.7395,-3.3126,-2.255,-1.8567,9.3759,8.9772,8.6891,8.4905,8.3567,8.2581,8.1709,8.0923,8.0371,8.0158,8.0039,8.0154,8.1597,8.5118,9.1263,10.0975,11.62,13.9334,19.864,27.4157
2003,12,7,78.3047,0,-21.589,-20.385,-19.2416,-18.1444,-17.0812,-16.0418,-15.0177,-14.0021,-12.9897,-11.9758,-10.9578,-9.9347,-8.9053,-7.8629,-6.8195,-5.7461,-4.6069,-3.2931,-2.2758,-1.8681,9.3662,8.9639,8.6756,8.4785,8.3456,8.2464,8.1588,8.0828,8.0323,8.0022,7.9638,7.9679,8.115,8.4707,9.0845,10.0792,11.6508,14.0304,19.9547,27.5063
2003,12,8,79.8459,0,-23.95,-22.6175,-21.2996,-19.9969,-18.7102,-17.4409,-16.1898,-14.9577,-13.7448,-12.551,-11.3748,-10.216,-9.0733,-7.9393,-6.8069,-5.684,-4.5313,-3.2559,-2.263,-1.8503,9.3571,8.9518,8.6635,8.4677,8.3356,8.2359,8.1484,8.0749,8.0253,7.9793,7.9112,7.9007,8.0366,8.3755,8.9584,9.9392,11.5018,13.843,19.6084,27.0624
2003,12,9,81.3236,0,-22.7116,-21.7811,-20.7858,-19.7394,-18.6531,-17.5364,-16.3972,-15.2422,-14.0768,-12.9057,-11.7321,-10.5586,-9.3878,-8.2174,-7.0419,-5.8649,-4.6528,-3.3176,-2.274,-1.8442,9.3487,8.9405,8.6523,8.4577,8.3262,8.226,8.1389,8.0675,8.0171,7.9648,7.8828,7.8536,7.9706,8.2834,8.835,9.7834,11.3014,13.5458,19.1587,26.6753
2003,12,10,82.8515,0,-20.654,-19.7599,-18.8571,-17.943,-17.0154,-16.0728,-15.1141,-14.1391,-13.1479,-12.1407,-11.1181,-10.0824,-9.035,-7.9728,-6.9057,-5.8112,-4.6639,-3.367,-2.3093,-1.8638,9.3402,8.9292,8.641,8.4477,8.3166,8.2162,8.1295,8.0598,8.0077,7.9469,7.8534,7.817,7.9275,8.2316,8.7803,9.729,11.2424,13.4972,19.1072,26.8005
2003,12,11,84.3408,0,-19.6903,-18.901,-18.0765,-17.2205,-16.3371,-15.4299,-14.5026,-13.5581,-12.5991,-11.6274,-10.6456,-9.6559,-8.6593,-7.6531,-6.6427,-5.6131,-4.5409,-3.3356,-2.324,-1.8746,9.3317,8.9181,8.6302,8.438,8.3074,8.2067,8.1207,8.052,7.9963,7.9154,7.8064,7.7675,7.8762,8.178,8.7247,9.6833,11.2149,13.5338,19.1653,26.9111
2003,12,12,85.7524,0,-18.0715,-17.3924,-16.6812,-15.9405,-15.1724,-14.3789,-13.5618,-12.7228,-11.8634,-10.986,-10.0931,-9.1869,-8.2679,-7.3424,-6.3977,-5.4332,-4.4266,-3.2984,-2.3353,-1.8853,9.3242,8.9081,8.6203,8.4291,8.2989,8.198,8.1126,8.0438,7.9762,7.8705,7.7525,7.7141,7.824,8.1244,8.6745,9.6531,11.2238,13.6238,19.2934,27.0372
2003,12,13,87.0797,0,-17.5726,-16.7439,-15.9369,-15.1429,-14.3549,-13.5671,-12.7752,-11.9757,-11.1672,-10.349,-9.5209,-8.6831,-7.8333,-6.9818,-6.1098,-5.2183,-4.287,-3.2454,-2.3394,-1.893,9.3174,8.899,8.6114,8.421,8.291,8.1901,8.1047,8.0269,7.9367,7.8125,7.6904,7.6552,7.7679,8.0642,8.6262,9.6331,11.254,13.743,19.4443,27.139
2003,12,14,88.2743,0,-19.6235,-18.4493,-17.3227,-16.2385,-15.192,-14.1788,-13.1946,-12.2353,-11.2971,-10.3773,-9.473,-8.581,-7.6952,-6.8158,-5.9408,-5.0624,-4.1611,-3.1809,-2.3228,-1.8829,9.3103,8.8902,8.603,8.4135,8.2838,8.1827,8.0958,8.0014,7.8877,7.7469,7.6197,7.5835,7.6919,7.9712,8.5327,9.5472,11.1718,13.7083,19.3429,26.9149
